personId,teamName,minutes,threePointersMade,threePointersAttempted,twoPointersMade,twoPointersAttempted,freeThrowsMade,freeThrowsAttempted,reboundsOffensive,reboundsDefensive,assists,steals,blocks,turnovers,foulsPersonal,IS_WINNER
1629162,Spurs,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
203482,Spurs,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1630322,Spurs,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1642277,Pacers,12:55,0,2,0,1,0,0,0,2,1,0,0,3,2,True
1641716,Pacers,26:17,1,3,4,9,0,0,2,8,4,0,0,1,0,True
1627783,Pacers,32:33,1,1,10,14,2,3,1,5,1,2,1,4,2,True
1630174,Pacers,33:30,3,4,5,6,4,4,0,1,1,0,0,2,4,True
1629614,Pacers,32:26,5,9,4,10,3,5,1,5,10,1,0,3,6,True
1630543,Pacers,6:01,0,0,0,0,0,0,2,3,1,0,1,1,3,True
1631097,Pacers,31:54,0,1,3,5,8,8,1,4,4,0,0,4,0,True
1641767,Pacers,17:41,2,4,1,2,0,0,3,4,3,1,0,2,1,True
204456,Pacers,15:34,0,0,3,7,0,0,1,2,4,2,0,1,1,True
1630643,Pacers,31:09,3,8,3,3,1,1,0,6,0,0,2,2,2,True
1631245,Pacers,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1642880,Pacers,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1630695,Pacers,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1642258,Hawks,21:39,1,2,2,3,0,0,0,3,0,1,0,2,2,False
1630552,Hawks,36:29,3,6,9,23,6,8,4,8,10,3,0,4,1,False
1631243,Hawks,31:36,0,2,4,7,7,9,1,3,0,3,1,0,3,False
1630700,Hawks,29:04,0,0,4,7,0,0,3,4,7,2,0,2,4,False
1629638,Hawks,35:08,3,7,4,10,4,6,1,2,5,1,1,0,3,False
203468,Hawks,29:14,1,5,7,10,1,2,0,4,2,1,0,2,2,False
1630557,Hawks,22:06,2,4,2,2,1,1,0,2,1,0,0,0,1,False
1631132,Hawks,16:25,0,0,0,3,0,0,1,3,0,0,0,0,2,False
1628379,Hawks,18:20,1,2,3,4,2,2,0,0,0,0,0,0,0,False
1630249,Hawks,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1642854,Hawks,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1630811,Hawks,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1626162,76ers,30:15,3,7,4,6,2,4,1,9,4,0,0,0,4,True
1631230,76ers,28:13,0,1,3,3,2,2,0,3,0,2,0,0,0,True
203954,76ers,39:01,3,5,10,22,11,14,4,7,4,1,2,5,2,True
1642845,76ers,37:07,2,5,4,5,1,1,0,3,5,1,0,1,1,True
1630178,76ers,35:15,4,9,3,9,0,0,0,5,8,1,0,1,3,True
1629656,76ers,15:50,0,1,2,2,0,0,1,3,2,0,0,0,0,True
1631133,76ers,8:08,0,0,0,2,0,0,0,2,0,0,0,0,0,True
1641737,76ers,12:45,0,0,1,5,1,2,2,4,0,0,2,2,1,True
1630570,76ers,16:47,1,2,1,3,0,0,2,4,4,0,0,0,3,True
1642272,76ers,16:39,4,6,0,1,0,0,2,0,1,0,0,0,3,True
203083,76ers,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1642348,76ers,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
202331,76ers,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
201569,76ers,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
200768,76ers,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1630180,Pelicans,31:41,4,7,8,12,6,6,1,5,3,0,0,1,1,False
1629627,Pelicans,29:51,0,0,2,6,7,9,2,3,2,0,2,2,1,False
1642852,Pelicans,18:43,1,1,2,7,2,2,2,4,2,0,1,3,3,False
1630530,Pelicans,37:50,3,11,5,10,0,0,2,7,2,0,1,0,2,False
1630529,Pelicans,30:41,1,3,1,2,0,0,0,1,5,0,0,1,1,False
1642847,Pelicans,21:21,2,4,2,8,2,2,0,4,1,2,1,0,2,False
1642274,Pelicans,27:59,0,0,3,8,1,2,3,5,3,0,4,0,2,False
1631255,Pelicans,15:38,0,0,1,1,0,0,1,4,1,2,2,2,1,False
1642877,Pelicans,8:40,1,2,1,2,0,0,0,0,1,0,0,1,1,False
1630631,Pelicans,17:36,3,8,0,0,1,1,0,2,3,1,0,0,2,False
1641722,Pelicans,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
201599,Pelicans,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1626172,Pelicans,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1629673,Pelicans,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1642066,Heat,22:31,1,2,3,3,3,5,2,9,0,2,0,1,3,False
203952,Heat,32:46,3,9,3,7,2,3,0,1,1,3,1,4,0,False
1628389,Heat,36:21,1,8,6,10,6,9,3,8,1,1,0,3,1,False
1641796,Heat,32:51,2,5,5,6,6,7,1,6,4,5,0,2,2,False
1642857,Heat,27:04,2,6,0,1,0,0,0,3,5,1,0,3,4,False
1631170,Heat,32:23,1,3,7,13,3,4,1,5,7,2,1,4,4,False
1642276,Heat,3:11,0,1,1,1,0,0,0,1,1,0,0,0,1,False
1631323,Heat,17:58,2,8,1,2,0,0,0,2,0,0,0,0,0,False
1630696,Heat,19:55,1,3,1,1,3,3,2,1,6,2,1,0,3,False
1631107,Heat,15:00,0,2,1,4,0,0,0,2,1,1,1,2,1,False
1642352,Heat,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1630558,Heat,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1626181,Heat,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1642443,Heat,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1630171,Bulls,34:24,2,2,5,10,4,6,0,1,3,1,0,1,3,True
1641824,Bulls,33:04,3,7,4,8,4,4,0,8,4,0,1,8,1,True
1630172,Bulls,34:11,3,6,2,6,2,2,0,4,2,0,1,2,4,True
1628989,Bulls,21:50,1,5,3,4,0,1,1,6,5,1,1,3,4,True
1630245,Bulls,36:30,5,6,6,10,2,3,0,8,9,2,0,5,2,True
1631207,Bulls,28:42,1,3,3,5,0,1,0,3,7,0,0,2,1,True
1628975,Bulls,20:07,3,8,1,2,0,0,0,5,1,1,2,1,3,True
1641763,Bulls,12:02,0,0,1,1,1,1,0,1,0,1,0,1,0,True
1642950,Bulls,8:09,0,0,1,1,0,0,0,3,1,0,0,0,2,True
1642530,Bulls,11:01,2,3,0,1,0,0,0,3,2,2,0,0,1,True
1641801,Bulls,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1629632,Bulls,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1631246,Grizzlies,22:37,1,3,2,3,1,2,2,2,0,0,0,1,0,False
1642377,Grizzlies,26:35,2,5,3,8,3,6,2,4,1,0,0,1,3,False
1629111,Grizzlies,26:01,1,3,2,4,0,0,4,4,2,2,0,3,0,False
1642907,Grizzlies,27:17,0,4,3,5,2,2,1,5,3,1,2,3,2,False
1629660,Grizzlies,19:30,2,7,4,5,6,7,0,1,6,1,0,2,3,False
1641713,Grizzlies,27:37,1,3,7,8,2,2,0,4,5,0,1,2,3,False
1642285,Grizzlies,25:23,1,2,1,2,0,0,0,3,5,2,0,1,2,False
1642914,Grizzlies,21:36,1,3,2,6,0,2,2,2,6,1,0,0,0,False
1641765,Grizzlies,21:59,1,4,5,5,0,0,2,3,0,1,1,1,2,False
203484,Grizzlies,21:25,0,3,5,7,2,3,0,2,1,0,0,0,1,False
1629723,Grizzlies,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1630590,Grizzlies,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1630183,Timberwolves,34:14,3,5,5,9,1,1,1,3,2,0,0,3,4,True
203944,Timberwolves,35:09,4,5,7,12,1,1,1,6,7,1,0,4,4,True
203497,Timberwolves,30:48,0,1,4,7,1,4,5,11,0,2,2,0,0,True
1630162,Timberwolves,38:44,1,6,8,15,14,16,0,2,3,1,1,1,2,True
1628978,Timberwolves,17:38,3,5,1,2,0,0,1,0,5,1,0,2,5,True
1629675,Timberwolves,30:54,6,10,1,4,0,0,1,8,5,3,0,1,1,True
201144,Timberwolves,17:56,0,1,0,0,0,0,0,3,2,2,2,1,0,True
1641740,Timberwolves,16:32,0,1,2,2,1,1,1,1,0,1,0,1,2,True
1642866,Timberwolves,5:14,0,0,1,1,0,0,0,0,0,0,0,0,0,True
1630538,Timberwolves,12:51,1,3,0,0,1,1,1,0,4,1,0,1,3,True
1642265,Timberwolves,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
204060,Timberwolves,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1630548,Timberwolves,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1631159,Timberwolves,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
201142,Rockets,38:15,1,4,5,13,0,0,0,5,8,2,0,1,2,True
1631095,Rockets,33:16,3,5,4,8,2,2,2,6,2,0,3,0,2,True
1630578,Rockets,34:49,0,0,6,20,2,4,6,8,7,0,0,2,4,True
1631106,Rockets,31:24,3,5,4,10,0,0,3,4,3,2,0,1,4,True
1641708,Rockets,40:39,0,0,7,15,7,9,5,3,9,2,0,0,0,True
1629006,Rockets,21:21,3,6,2,5,0,0,1,4,1,1,1,0,4,True
1642263,Rockets,17:16,0,4,3,4,0,0,0,1,1,2,1,1,3,True
203991,Rockets,12:42,0,0,3,6,0,0,0,4,1,1,0,0,1,True
1627827,Rockets,10:18,0,2,1,1,0,0,1,0,1,0,1,0,0,True
1642384,Rockets,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
201145,Rockets,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1628988,Rockets,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1630256,Rockets,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1642843,Mavericks,38:55,1,4,12,21,7,10,1,11,5,0,1,2,1,False
1629023,Mavericks,25:08,0,1,4,8,1,3,2,2,1,1,0,3,2,False
1629655,Mavericks,28:16,0,0,7,10,2,2,5,6,1,0,0,0,1,False
1630230,Mavericks,31:39,0,1,3,10,2,6,1,7,2,0,0,0,1,False
1631108,Mavericks,31:60,3,4,1,7,0,0,0,2,1,0,1,2,1,False
203939,Mavericks,6:24,0,0,0,1,0,0,0,3,0,0,0,0,2,False
1630314,Mavericks,8:58,2,3,3,4,1,1,0,0,0,0,0,1,1,False
202691,Mavericks,27:34,3,7,0,2,0,0,1,1,0,0,0,2,1,False
1628997,Mavericks,16:43,1,1,0,3,1,2,1,3,5,2,0,0,0,False
1630619,Mavericks,13:20,0,0,1,1,1,2,0,1,1,0,1,0,2,False
1642948,Mavericks,11:03,0,2,0,2,0,0,0,1,3,0,1,1,0,False
1630702,Mavericks,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1626156,Mavericks,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
