personId,teamName,minutes,threePointersMade,threePointersAttempted,twoPointersMade,twoPointersAttempted,freeThrowsMade,freeThrowsAttempted,reboundsOffensive,reboundsDefensive,assists,steals,blocks,turnovers,foulsPersonal,IS_WINNER
1642885,Knicks,17:27,2,5,2,3,0,0,0,3,2,1,0,2,2,True
1642278,Knicks,17:45,3,5,2,2,0,0,0,2,4,1,0,2,1,True
1630574,Knicks,4:05,0,0,1,1,0,0,1,1,0,0,0,1,2,True
1641794,Knicks,4:05,1,1,0,0,0,0,0,0,0,0,0,0,0,True
1627824,Knicks,4:05,0,0,0,0,0,0,1,1,0,0,0,0,1,True
203903,Knicks,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1630166,Trail Blazers,28:27,1,6,3,8,2,3,0,5,3,0,1,4,1,False
1641739,Trail Blazers,26:26,0,4,0,0,0,0,0,4,1,0,0,1,4,False
1642270,Trail Blazers,21:35,1,4,2,2,0,0,4,2,1,0,0,3,0,False
201950,Trail Blazers,21:55,1,3,1,4,0,0,1,1,4,0,0,4,0,False
1631101,Trail Blazers,27:49,4,8,6,8,2,4,0,3,3,1,0,3,1,False
1629057,Trail Blazers,20:19,0,0,2,2,0,0,2,9,3,1,3,0,2,False
203924,Trail Blazers,22:01,2,5,2,4,5,6,0,1,2,0,0,4,2,False
1631126,Trail Blazers,27:14,2,10,3,5,0,0,0,3,4,2,0,1,0,False
1631321,Trail Blazers,26:47,2,2,3,3,3,4,1,1,2,1,1,0,2,False
1641712,Trail Blazers,9:17,0,1,0,2,0,0,0,0,0,0,0,0,1,False
1631451,Trail Blazers,4:05,0,0,0,0,2,2,0,0,0,0,0,0,0,False
1642905,Trail Blazers,4:05,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1630703,Trail Blazers,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1631200,Trail Blazers,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1631104,Trail Blazers,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1630180,Pelicans,34:12,2,7,7,12,2,2,3,5,2,3,0,2,1,True
1629627,Pelicans,33:02,0,0,7,10,7,8,3,4,4,0,2,2,3,True
1642852,Pelicans,33:53,0,0,8,12,6,7,4,5,7,0,2,5,1,True
1630530,Pelicans,33:16,0,7,2,7,4,5,0,1,2,2,1,1,2,True
1630529,Pelicans,29:58,1,3,6,6,1,2,0,4,1,3,0,2,3,True
1642847,Pelicans,16:56,0,3,3,5,0,0,2,2,3,2,0,3,1,True
1631255,Pelicans,14:26,1,3,1,1,0,0,1,3,1,2,1,0,2,True
1642274,Pelicans,14:07,0,0,0,0,0,2,1,3,1,0,0,0,1,True
1642877,Pelicans,7:20,1,2,0,0,0,0,0,0,1,0,0,0,1,True
1630631,Pelicans,22:50,3,8,1,2,0,0,0,1,2,1,0,0,1,True
1641722,Pelicans,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
201599,Pelicans,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1626172,Pelicans,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1629673,Pelicans,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1642907,Grizzlies,23:29,2,5,3,7,1,1,1,4,5,0,0,5,2,False
1628991,Grizzlies,33:42,2,10,4,9,2,2,3,6,2,6,2,2,5,False
1629111,Grizzlies,30:50,0,1,5,11,2,2,6,2,0,1,0,1,2,False
1642377,Grizzlies,26:02,1,4,2,4,3,3,1,3,4,1,0,0,2,False
1642285,Grizzlies,23:56,4,4,2,3,0,0,0,1,3,0,0,1,0,False
203484,Grizzlies,24:36,0,1,4,4,3,4,0,2,2,1,0,2,2,False
1641713,Grizzlies,18:25,0,4,2,6,0,0,1,7,5,0,0,0,2,False
1631246,Grizzlies,24:57,2,7,2,3,3,3,3,0,3,2,0,5,4,False
1629723,Grizzlies,22:06,1,3,3,3,0,0,0,4,2,0,0,2,0,False
1641765,Grizzlies,11:57,0,2,1,2,0,0,1,1,0,0,1,1,0,False
1629660,Grizzlies,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1630590,Grizzlies,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1628415,Suns,24:24,2,4,7,10,7,8,1,1,3,2,0,2,4,True
1626220,Suns,23:55,4,8,0,0,0,0,0,5,2,1,0,0,2,True
1631109,Suns,23:21,0,0,5,9,0,0,3,4,2,2,1,2,1,True
1628960,Suns,26:57,2,5,2,3,3,5,2,3,5,1,0,2,0,True
1631221,Suns,24:05,4,6,1,2,2,3,0,2,5,2,0,1,3,True
1630224,Suns,15:34,3,7,1,2,0,0,0,4,1,1,0,2,1,True
1630692,Suns,22:16,5,8,1,3,0,0,1,4,1,3,0,1,0,True
1642345,Suns,21:45,0,0,2,2,0,0,1,5,2,1,2,1,3,True
1642346,Suns,17:40,0,4,0,1,0,0,0,3,3,1,1,3,1,True
1631123,Suns,21:17,1,3,2,3,0,0,0,0,5,1,1,2,1,True
1630587,Suns,7:28,1,2,0,0,1,2,0,1,2,0,0,2,1,True
1642853,Suns,5:54,1,1,1,2,0,0,1,2,0,0,0,1,2,True
1642863,Suns,2:42,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1628502,Suns,2:42,0,0,0,0,0,0,0,0,0,0,0,1,0,True
1630208,Suns,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1642281,Cavaliers,25:21,2,5,5,8,0,0,1,3,3,0,0,0,1,False
1629731,Cavaliers,19:59,1,3,0,0,0,0,2,2,0,0,0,1,1,False
1628386,Cavaliers,23:05,0,0,6,9,0,0,5,2,3,1,1,1,2,False
1630241,Cavaliers,18:46,2,7,2,5,0,0,1,1,2,0,0,1,3,False
1628378,Cavaliers,27:44,3,8,3,4,1,1,0,3,6,1,0,8,0,False
1628366,Cavaliers,24:33,1,7,0,1,0,1,1,5,5,3,0,3,0,False
1629631,Cavaliers,22:52,2,7,5,8,1,3,0,3,1,3,0,3,2,False
1641772,Cavaliers,24:55,0,2,6,7,2,2,3,2,1,2,0,1,3,False
1628418,Cavaliers,24:43,3,5,0,1,0,0,0,6,6,0,1,1,1,False
1642878,Cavaliers,17:50,0,3,1,2,2,2,0,0,5,1,0,3,3,False
1626204,Cavaliers,10:12,1,1,2,4,2,2,3,0,2,2,0,0,1,False
1641854,Cavaliers,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1642461,Nuggets,35:08,1,1,0,3,1,2,1,5,1,1,1,0,3,True
1631212,Nuggets,35:18,2,5,7,12,1,2,2,2,3,0,0,3,1,True
203999,Nuggets,24:32,2,3,6,8,13,17,2,10,5,3,0,1,3,True
1629618,Nuggets,14:11,0,4,0,0,0,0,2,1,3,0,0,0,1,True
1627750,Nuggets,35:52,4,5,3,5,2,2,0,4,9,1,0,3,1,True
203501,Nuggets,24:37,5,7,1,2,5,5,0,2,0,0,0,0,1,True
202685,Nuggets,21:28,0,0,5,11,1,1,0,6,2,0,2,2,2,True
1628971,Nuggets,26:20,1,2,0,1,3,3,0,2,3,1,0,2,4,True
1631124,Nuggets,16:34,1,1,0,1,0,0,0,3,3,1,1,0,1,True
1641816,Nuggets,2:00,0,0,0,0,0,0,0,1,1,0,0,0,0,True
1630192,Nuggets,2:00,0,0,1,1,0,0,0,0,0,0,0,1,0,True
1641747,Nuggets,2:00,0,0,1,1,0,0,0,0,0,0,0,0,1,True
202695,Clippers,31:08,1,4,7,14,4,5,0,3,6,2,0,2,2,False
1628381,Clippers,31:11,4,7,3,4,0,1,3,3,4,1,1,0,4,False
1627826,Clippers,29:41,0,0,6,10,1,2,2,5,2,0,0,2,3,False
1627739,Clippers,25:28,1,6,1,3,0,0,1,1,5,0,0,0,3,False
201935,Clippers,33:55,4,10,4,7,5,5,1,4,9,0,1,4,2,False
1642920,Clippers,22:32,2,5,1,2,0,0,1,1,2,0,0,0,1,False
201572,Clippers,16:19,0,0,0,0,0,0,0,3,0,2,1,1,4,False
1641757,Clippers,18:40,0,2,3,4,1,3,2,1,0,1,0,0,2,False
201587,Clippers,21:50,2,6,0,0,0,0,1,2,1,1,0,0,0,False
1642353,Clippers,3:38,0,0,1,1,1,1,0,0,0,0,0,0,0,False
1641738,Clippers,3:38,0,0,0,0,3,4,0,0,0,0,0,0,0,False
1642949,Clippers,2:00,0,0,0,1,0,0,0,0,0,0,0,0,0,False
1629004,Jazz,21:06,1,4,0,2,0,0,0,2,3,0,0,0,2,False
1642262,Jazz,28:29,0,0,3,6,0,0,1,1,1,1,1,1,2,False
1642271,Jazz,28:29,2,3,4,6,0,2,1,11,2,1,1,2,5,False
1642846,Jazz,29:17,2,5,3,5,0,0,1,1,0,2,0,0,2,False
1641718,Jazz,32:18,1,3,8,8,7,10,1,2,7,0,1,3,1,False
1642268,Jazz,26:33,0,1,5,9,0,0,0,2,7,1,0,4,2,False
1641729,Jazz,26:08,3,8,3,6,3,3,1,4,0,0,0,0,3,False
203937,Jazz,19:31,0,0,1,2,0,0,0,1,4,1,0,0,4,False
1641707,Jazz,15:05,1,4,2,3,0,2,1,2,1,0,0,0,1,False
1642383,Jazz,13:04,0,1,0,2,1,2,0,1,1,0,1,1,1,False
1631117,Jazz,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1628374,Jazz,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1629611,Nets,28:20,1,3,2,3,0,0,1,1,1,1,0,1,1,True
1642874,Nets,28:29,2,7,4,4,0,2,2,3,2,0,1,1,4,True
1629651,Nets,30:11,0,0,3,7,0,6,2,7,3,3,2,2,3,True
1642856,Nets,29:23,6,12,2,4,3,4,1,9,4,0,0,1,3,True
1642849,Nets,25:39,0,2,3,6,1,1,0,2,6,0,2,1,1,True
1630560,Nets,24:02,1,6,6,9,6,6,1,1,4,0,0,3,1,True
1630549,Nets,17:49,1,1,3,4,7,9,3,6,1,0,0,2,2,True
1642879,Nets,20:35,0,3,1,3,0,0,0,3,2,1,0,1,2,True
1642962,Nets,16:01,0,0,1,1,0,0,1,1,1,0,0,0,2,True
1630592,Nets,19:31,3,6,0,1,0,0,0,3,3,1,0,0,1,True
1630604,Nets,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1631213,Nets,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1630541,Warriors,25:05,3,6,0,2,2,6,1,3,0,1,0,2,2,False
203110,Warriors,32:54,4,9,1,1,1,1,1,5,7,0,0,2,6,False
201143,Warriors,23:18,1,4,4,5,2,2,1,6,3,2,1,1,1,False
1641764,Warriors,28:18,1,4,0,4,8,9,4,4,8,2,0,4,0,False
201939,Warriors,25:24,4,10,3,6,5,5,0,1,2,0,1,4,0,False
1642954,Warriors,15:09,0,1,0,0,0,0,1,1,1,0,0,1,1,False
1629001,Warriors,25:31,1,4,6,9,3,3,0,5,3,2,0,2,4,False
1642366,Warriors,13:37,0,4,1,2,4,4,1,1,1,1,0,1,2,False
1630611,Warriors,25:28,2,3,5,6,0,1,1,0,1,2,1,0,2,False
1627741,Warriors,17:08,2,7,2,3,0,2,1,3,2,0,0,1,2,False
1630311,Warriors,8:08,0,0,0,0,1,2,0,2,3,0,1,0,0,False
1631218,Warriors,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1627780,Warriors,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1641709,Pistons,28:53,0,0,3,10,1,4,1,7,2,6,0,2,3,True
202699,Pistons,34:17,0,2,3,8,9,9,1,7,3,2,0,2,2,True
1631105,Pistons,29:32,0,0,7,14,7,10,6,7,3,1,0,1,5,True
1629130,Pistons,29:37,5,10,0,1,0,0,1,1,2,0,0,2,2,True
1630595,Pistons,34:50,2,4,9,15,5,6,0,4,11,0,1,3,2,True
1630191,Pistons,23:57,0,2,7,8,0,0,2,3,3,0,2,0,3,True
1631093,Pistons,17:32,1,3,2,4,2,2,3,1,2,1,0,1,2,True
1629750,Pistons,8:14,1,1,0,0,0,0,0,3,0,0,0,0,0,True
1641842,Pistons,16:06,0,2,2,3,2,2,1,3,1,1,0,1,3,True
1642450,Pistons,17:02,1,2,3,6,3,3,0,2,4,2,0,2,1,True
1641752,Pistons,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1642404,Pistons,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1630194,Pistons,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1631204,Pistons,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
