personId,teamName,minutes,threePointersMade,threePointersAttempted,twoPointersMade,twoPointersAttempted,freeThrowsMade,freeThrowsAttempted,reboundsOffensive,reboundsDefensive,assists,steals,blocks,turnovers,foulsPersonal,IS_WINNER
1641796,Heat,27:49,0,0,3,7,2,2,2,7,2,1,0,1,0,False
203952,Heat,31:36,1,3,5,8,3,3,0,5,3,1,1,2,3,False
1628389,Heat,38:40,4,7,3,7,3,4,2,10,7,2,0,3,0,False
1626181,Heat,28:13,2,7,6,10,4,4,0,2,1,0,1,3,5,False
1642857,Heat,19:56,0,1,1,3,0,0,1,1,1,2,0,2,3,False
1631170,Heat,27:34,1,2,5,8,0,0,1,3,4,0,0,4,5,False
1631107,Heat,18:30,0,2,1,2,0,0,1,1,0,0,1,2,0,False
1630696,Heat,21:32,1,2,2,3,6,6,0,3,7,0,0,1,1,False
1631323,Heat,19:30,6,9,1,2,3,4,0,5,2,0,1,0,1,False
1642276,Heat,6:40,0,1,2,4,0,0,2,2,0,0,1,0,0,False
1642066,Heat,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1629639,Heat,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1642352,Heat,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1630558,Heat,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1630217,Magic,36:35,3,6,7,10,0,0,0,1,5,2,0,1,2,True
1631094,Magic,38:28,1,3,10,20,8,10,4,8,4,1,1,1,1,True
1628976,Magic,27:02,2,5,2,3,0,0,0,5,1,0,0,1,5,True
1641710,Magic,37:24,4,7,7,12,0,1,2,5,5,4,2,0,3,True
1630591,Magic,29:10,1,7,5,8,3,4,1,4,4,0,1,2,2,True
1626145,Magic,19:25,1,1,1,2,0,0,1,0,9,0,0,1,1,True
1628371,Magic,16:47,0,1,1,2,2,2,2,3,3,2,2,0,0,True
1641783,Magic,20:52,2,5,3,4,0,0,0,2,4,3,0,1,1,True
1642869,Magic,7:55,1,2,0,4,0,0,2,1,1,0,0,0,1,True
1629021,Magic,4:25,1,1,0,1,0,0,0,1,0,0,0,0,0,True
1642859,Magic,1:57,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1629048,Magic,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1641724,Magic,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1627742,Raptors,33:37,1,3,9,13,6,6,1,5,2,3,0,2,2,False
1630567,Raptors,31:39,1,3,5,10,4,5,5,5,5,0,1,5,1,False
1642867,Raptors,28:16,0,0,1,2,2,4,2,3,4,0,4,2,2,False
1629628,Raptors,24:01,1,4,2,9,7,8,2,6,3,0,0,0,2,False
1630193,Raptors,29:51,1,2,2,7,0,0,0,4,3,1,0,3,5,False
1630572,Raptors,24:31,1,4,3,4,0,0,0,4,1,1,3,3,2,False
1642266,Raptors,20:03,0,4,0,2,0,0,1,0,1,0,0,0,2,False
1642347,Raptors,22:34,1,3,0,1,0,0,0,2,1,2,0,3,1,False
1641711,Raptors,15:36,1,3,1,4,6,6,1,2,0,1,0,1,0,False
202066,Raptors,2:28,0,0,0,0,0,0,0,0,0,0,0,0,1,False
1630534,Raptors,2:28,0,0,0,0,0,0,0,0,0,0,0,0,1,False
1642367,Raptors,2:28,0,0,0,1,0,0,0,0,0,1,0,1,0,False
1642419,Raptors,2:28,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1628384,Knicks,33:44,2,6,9,12,2,3,0,3,5,6,2,0,3,True
1628404,Knicks,35:11,4,7,3,4,4,6,1,4,6,2,0,2,4,True
1626157,Knicks,35:00,0,2,3,9,2,2,7,15,2,0,1,2,0,True
1628969,Knicks,36:20,4,6,8,9,2,2,1,0,4,1,1,2,2,True
1628973,Knicks,29:50,0,3,5,10,3,3,0,1,4,0,1,4,4,True
1642278,Knicks,20:04,1,1,1,3,0,0,0,1,10,0,0,3,2,True
1630574,Knicks,7:49,0,0,0,0,2,2,2,3,0,0,0,1,2,True
1629013,Knicks,20:58,3,9,0,1,0,0,1,3,1,1,0,1,3,True
1642885,Knicks,6:53,0,1,0,0,0,0,0,0,0,0,0,0,0,True
1627824,Knicks,7:25,0,2,2,2,0,0,1,4,0,2,0,1,0,True
203903,Knicks,6:46,0,1,0,2,0,0,0,1,0,0,0,0,1,True
1642377,Grizzlies,25:23,0,3,3,5,0,0,0,2,0,1,1,1,3,False
1628991,Grizzlies,33:10,4,9,6,11,2,2,0,4,4,2,0,2,2,False
1629111,Grizzlies,25:57,1,4,3,5,1,2,1,2,0,0,1,1,1,False
1642907,Grizzlies,26:50,3,4,3,5,2,2,0,2,5,0,0,1,0,False
1642285,Grizzlies,28:00,0,6,1,2,2,2,0,0,6,1,0,2,1,False
203484,Grizzlies,21:10,0,3,0,2,0,0,0,2,4,3,0,1,1,False
1641713,Grizzlies,24:29,1,2,4,6,1,2,0,4,1,1,2,2,1,False
1629723,Grizzlies,24:30,2,2,1,1,0,0,4,2,3,2,2,1,0,False
1631246,Grizzlies,20:00,2,6,2,3,0,0,3,2,4,0,1,0,1,False
1641765,Grizzlies,10:31,1,1,0,1,1,2,0,1,0,0,0,1,0,False
1629660,Grizzlies,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1630590,Grizzlies,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1642851,Hornets,25:52,2,5,2,3,0,0,0,1,6,0,0,0,2,True
1628970,Hornets,28:23,4,7,4,4,0,0,0,6,3,0,0,1,1,True
1631217,Hornets,33:05,1,1,7,8,1,2,7,12,2,2,1,3,1,True
1641706,Hornets,29:45,4,8,5,9,4,4,0,1,3,0,0,3,0,True
1630163,Hornets,23:26,4,9,2,5,0,0,0,1,4,2,0,2,1,True
1641750,Hornets,14:56,0,0,3,3,0,0,2,2,0,0,0,1,0,True
1630182,Hornets,16:24,0,3,0,1,0,0,1,0,0,0,0,2,0,True
1642883,Hornets,22:08,1,2,1,3,0,0,1,1,2,0,0,2,2,True
1629684,Hornets,19:37,0,2,1,3,0,0,1,2,1,0,0,1,0,True
1629012,Hornets,17:21,0,3,2,7,2,2,1,3,4,1,0,2,4,True
1642862,Hornets,6:06,0,0,0,2,0,0,0,1,0,0,0,0,0,True
1630544,Hornets,2:58,1,2,0,0,0,0,0,0,0,0,0,0,0,True
1626192,Hornets,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1642275,Hornets,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1628997,Mavericks,32:29,0,2,2,5,0,0,1,7,5,2,0,1,1,False
1629023,Mavericks,33:34,0,4,10,16,1,4,1,6,2,0,2,3,2,False
1629655,Mavericks,20:53,0,0,5,8,4,5,5,1,0,1,0,2,3,False
1631108,Mavericks,32:15,0,5,1,3,7,8,0,4,1,1,0,3,1,False
1630230,Mavericks,32:15,0,0,7,14,4,5,2,4,1,0,1,2,3,False
203939,Mavericks,26:37,0,0,2,4,1,2,5,4,4,0,0,2,4,False
1630314,Mavericks,23:43,1,1,3,9,8,12,0,5,3,0,0,2,2,False
1630702,Mavericks,24:17,2,4,2,4,1,3,0,2,3,1,0,0,0,False
1642939,Mavericks,4:01,0,0,0,0,0,0,0,2,1,1,0,0,0,False
1642948,Mavericks,9:56,0,2,3,3,0,0,0,1,2,0,0,2,3,False
1626156,Mavericks,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
202691,Mavericks,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1630183,Timberwolves,30:25,2,5,1,3,0,0,0,2,2,0,0,0,4,True
203944,Timberwolves,33:37,0,3,12,18,7,7,3,2,4,1,0,1,3,True
203497,Timberwolves,20:36,0,0,2,5,2,7,2,4,1,2,2,2,4,True
1630162,Timberwolves,38:04,3,4,3,13,5,6,0,6,6,3,1,2,0,True
1628978,Timberwolves,27:34,2,5,1,3,0,0,0,5,1,5,0,1,2,True
1629675,Timberwolves,27:59,3,10,6,7,2,2,1,7,3,3,1,4,4,True
201144,Timberwolves,22:32,2,5,0,1,0,0,1,0,5,1,1,1,2,True
1641740,Timberwolves,11:03,0,1,0,1,0,0,0,1,1,0,0,0,1,True
1642866,Timberwolves,15:55,0,0,3,4,3,4,4,0,1,0,1,0,2,True
1630538,Timberwolves,12:15,0,1,3,5,1,1,0,4,2,0,0,1,3,True
1642265,Timberwolves,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
204060,Timberwolves,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1631159,Timberwolves,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1629004,Jazz,15:53,0,3,1,2,0,0,1,1,0,0,0,3,3,False
1628374,Jazz,33:13,1,6,5,8,5,5,0,3,2,2,1,1,1,False
203994,Jazz,22:38,1,2,3,5,2,2,2,3,5,1,0,4,2,False
1642846,Jazz,34:04,3,7,5,8,0,0,1,6,4,2,1,0,3,False
1641718,Jazz,32:42,3,4,3,11,4,6,1,6,7,2,0,2,4,False
203937,Jazz,21:53,0,0,2,5,2,2,3,2,6,0,1,1,3,False
1641729,Jazz,26:04,4,9,2,2,6,7,0,0,3,2,0,1,2,False
1642268,Jazz,29:30,0,3,5,7,2,2,0,3,6,4,0,3,1,False
1642271,Jazz,16:50,2,2,3,3,0,0,2,2,3,2,0,2,3,False
1642383,Jazz,7:13,1,2,0,1,0,0,0,1,2,1,0,2,0,False
1641707,Jazz,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
201567,Jazz,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1630541,Warriors,25:57,5,9,4,6,3,4,3,2,0,2,0,0,0,True
203110,Warriors,22:37,0,6,0,0,0,0,0,2,6,1,2,3,2,True
201143,Warriors,24:04,1,2,3,3,0,0,3,2,8,1,3,1,2,True
1641764,Warriors,28:19,1,2,1,4,6,6,0,8,7,1,1,2,3,True
201939,Warriors,28:01,4,10,3,4,9,10,0,1,2,2,0,5,1,True
1629001,Warriors,23:07,2,5,1,3,4,5,1,1,2,3,0,3,3,True
1630611,Warriors,21:33,2,3,4,4,2,3,1,2,4,2,2,1,3,True
1642366,Warriors,17:17,2,4,2,3,0,0,1,5,2,0,0,0,1,True
1642954,Warriors,20:22,3,6,2,2,0,0,2,3,3,3,0,2,2,True
1627741,Warriors,17:13,3,6,2,2,0,0,0,3,4,0,0,1,0,True
1630311,Warriors,3:50,0,0,0,0,1,2,1,0,0,0,0,0,0,True
1642502,Warriors,3:50,0,1,0,0,0,0,0,0,0,0,0,0,0,True
1631218,Warriors,3:50,0,0,1,1,0,0,0,1,1,0,0,2,0,True
1630228,Warriors,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1627780,Warriors,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
201142,Rockets,36:11,2,4,6,13,6,6,1,1,6,0,1,3,2,False
1631095,Rockets,37:01,2,5,1,3,0,0,1,6,2,1,0,2,3,False
1630578,Rockets,35:47,1,2,6,18,3,7,5,5,7,2,0,1,5,False
1631106,Rockets,24:46,2,3,2,7,0,0,3,3,0,3,1,0,4,False
1641708,Rockets,35:53,0,0,11,23,3,3,3,4,4,4,1,2,0,False
1629006,Rockets,14:44,0,3,0,0,0,0,1,2,3,1,1,0,1,False
1642263,Rockets,25:59,1,4,3,8,0,0,1,4,0,1,2,1,1,False
203991,Rockets,8:31,0,0,2,4,1,2,2,2,0,0,2,0,0,False
1627827,Rockets,19:26,0,2,0,0,0,0,0,2,0,0,0,2,2,False
1628988,Rockets,0:51,0,0,0,0,0,0,0,0,1,0,0,0,0,False
1630256,Rockets,0:51,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1642384,Rockets,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
201145,Rockets,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1630577,Spurs,20:51,0,3,1,1,0,0,0,3,0,0,0,1,1,True
203084,Spurs,28:46,1,2,3,4,0,0,0,1,1,0,0,0,1,True
1641705,Spurs,28:36,0,3,8,12,12,15,3,13,3,2,5,4,4,True
1642264,Spurs,32:45,1,2,6,10,1,3,1,4,6,2,0,2,3,True
1628368,Spurs,33:33,2,5,4,6,4,4,0,5,8,0,1,5,0,True
1628436,Spurs,18:44,0,0,0,0,0,2,2,2,2,0,1,0,0,True
1629640,Spurs,26:41,1,4,7,11,0,0,1,6,5,0,0,1,4,True
1630170,Spurs,22:42,1,5,1,2,0,0,0,1,0,1,0,0,1,True
1642844,Spurs,22:03,0,2,8,9,0,0,1,3,3,0,1,2,1,True
1642868,Spurs,3:19,0,0,0,0,0,0,0,0,0,0,0,0,0,True
202687,Spurs,0:40,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1629162,Spurs,0:40,0,0,0,1,0,0,0,0,0,0,0,0,0,True
1630322,Spurs,0:40,0,0,0,0,0,0,0,0,0,0,0,0,0,True
203482,Spurs,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
