personId,teamName,minutes,threePointersMade,threePointersAttempted,twoPointersMade,twoPointersAttempted,freeThrowsMade,freeThrowsAttempted,reboundsOffensive,reboundsDefensive,assists,steals,blocks,turnovers,foulsPersonal,IS_WINNER
1631260,Bucks,30:29,5,9,1,2,0,0,1,3,2,1,1,0,4,True
1631157,Bucks,34:51,5,8,3,13,0,0,0,7,10,0,0,4,0,True
1631250,Bucks,27:14,3,5,3,3,0,0,1,7,2,0,0,0,2,True
1630579,Bucks,21:29,0,0,4,6,1,2,2,7,2,0,1,1,3,True
1629018,Bucks,23:15,5,8,0,1,0,0,1,0,0,0,0,1,3,True
1630175,Bucks,12:14,0,0,2,4,0,0,1,2,5,0,1,2,1,True
1641748,Bucks,12:07,0,0,1,2,0,0,1,1,3,1,0,0,1,True
203648,Bucks,2:21,0,0,0,1,0,2,2,0,0,0,0,0,0,True
1630171,Bulls,40:25,1,5,2,4,2,2,1,1,2,2,2,2,0,False
1641824,Bulls,35:54,5,10,3,6,1,3,0,2,1,0,5,1,3,False
1630188,Bulls,20:06,3,5,2,2,3,3,2,3,1,0,0,2,1,False
1630245,Bulls,27:57,3,6,3,6,2,2,0,4,8,2,0,1,0,False
1629632,Bulls,30:20,2,8,5,9,5,7,0,10,3,0,0,3,3,False
1631207,Bulls,15:34,1,3,1,2,1,2,1,2,1,2,2,0,1,False
1630172,Bulls,27:00,3,8,4,9,0,0,3,2,3,0,2,1,2,False
1642530,Bulls,26:15,1,5,0,0,2,2,1,4,7,2,0,0,2,False
1642950,Bulls,16:29,0,0,1,2,0,2,2,5,0,1,0,0,2,False
1630581,Bulls,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1630200,Bulls,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1641763,Bulls,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1629652,Thunder,30:48,4,5,2,3,2,2,0,5,1,2,0,0,2,True
1631096,Thunder,27:06,0,4,7,8,2,4,3,7,1,0,0,0,1,True
1628392,Thunder,22:53,0,1,4,5,4,5,2,8,10,0,1,2,2,True
1641717,Thunder,22:53,0,3,2,4,1,1,0,1,5,4,0,0,2,True
1628983,Thunder,27:48,1,3,7,19,3,4,3,2,9,2,0,3,2,True
1627936,Thunder,18:51,0,2,2,2,2,2,0,0,3,1,0,1,0,True
1631119,Thunder,17:06,0,2,2,3,1,3,2,7,2,0,0,1,1,True
1629026,Thunder,17:56,1,1,3,4,2,2,3,4,1,1,0,0,1,True
1630598,Thunder,18:42,1,2,2,2,2,2,0,3,0,0,0,1,2,True
1630198,Thunder,23:26,5,8,3,4,1,1,0,0,0,1,0,0,2,True
1631172,Thunder,6:16,0,2,1,2,0,0,0,1,1,0,0,1,0,True
1642959,Thunder,6:16,0,2,1,2,0,0,1,0,0,1,0,1,0,True
1630217,Magic,21:30,1,3,2,4,0,0,0,2,2,1,2,2,6,False
1631094,Magic,32:57,1,4,5,13,4,4,1,2,4,0,0,2,2,False
1628976,Magic,23:27,1,3,2,4,2,2,2,5,2,1,0,1,1,False
1641710,Magic,28:21,0,6,5,10,0,0,2,4,3,1,2,2,2,False
1630591,Magic,24:39,4,8,3,3,2,2,0,3,6,1,0,3,3,False
1641783,Magic,25:38,1,4,0,3,0,0,0,2,2,0,0,1,2,False
1642869,Magic,24:22,2,7,2,4,1,1,1,4,2,0,0,2,3,False
1628371,Magic,14:05,0,0,0,2,0,0,1,1,0,0,1,0,1,False
1629021,Magic,13:11,2,2,0,1,2,2,2,3,0,1,0,1,3,False
1626145,Magic,5:22,0,1,0,0,0,0,0,0,0,0,0,0,0,False
1642859,Magic,12:52,0,2,0,1,0,0,0,1,0,0,0,0,1,False
1641724,Magic,13:36,1,1,2,3,0,0,1,1,0,0,0,1,0,False
1629048,Magic,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1630611,Warriors,26:28,3,5,2,2,0,0,0,2,3,2,2,1,1,False
203110,Warriors,25:28,2,7,0,0,0,0,0,7,3,0,0,1,0,False
201143,Warriors,20:05,2,4,2,3,0,0,0,0,2,0,1,0,5,False
1630541,Warriors,20:15,4,8,0,0,0,0,0,2,0,1,0,1,3,False
1641764,Warriors,25:16,2,5,1,3,0,0,1,1,2,0,1,4,1,False
1642954,Warriors,13:06,1,3,0,0,0,0,1,1,1,0,0,2,0,False
1630311,Warriors,26:06,3,4,2,4,0,0,3,1,3,1,0,5,1,False
1629001,Warriors,23:48,0,5,5,8,0,0,2,4,6,1,0,2,3,False
1642366,Warriors,16:34,2,3,2,3,0,0,1,3,3,0,1,1,0,False
1627741,Warriors,27:32,0,4,4,7,1,2,0,3,3,3,0,2,2,False
1627780,Warriors,8:50,0,0,0,0,0,0,0,0,1,0,0,0,0,False
1642502,Warriors,3:16,0,0,0,0,0,0,0,1,0,0,1,1,0,False
1631218,Warriors,3:16,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1626162,76ers,35:10,4,10,0,2,3,4,2,4,3,1,0,2,0,True
1631230,76ers,22:01,2,4,1,6,2,2,6,0,1,1,0,0,0,True
203083,76ers,29:00,1,2,4,9,1,2,6,6,1,1,1,4,1,True
1642845,76ers,39:33,2,7,9,13,1,2,3,4,7,2,0,2,1,True
1630178,76ers,33:43,1,5,2,4,7,7,0,4,3,2,0,1,1,True
1629656,76ers,23:13,2,6,2,3,0,0,2,3,3,1,0,1,0,True
1630570,76ers,26:49,1,2,6,11,1,2,2,6,3,0,2,2,2,True
1642272,76ers,8:19,0,2,0,0,0,0,0,0,2,0,0,0,0,True
1641737,76ers,15:57,0,0,5,6,1,2,4,3,0,1,0,0,0,True
1642348,76ers,2:05,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1631133,76ers,2:05,0,0,0,1,0,0,0,1,0,0,0,0,1,True
1641780,76ers,2:05,0,0,0,0,0,0,0,0,0,0,0,0,0,True
202331,76ers,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
201569,76ers,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
200768,76ers,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1641739,Trail Blazers,38:05,3,9,2,3,0,0,3,8,4,2,0,3,2,False
203924,Trail Blazers,32:40,3,7,5,8,4,6,0,2,4,0,0,3,2,False
1642270,Trail Blazers,26:32,3,4,1,3,3,4,6,9,3,0,2,0,0,False
1631101,Trail Blazers,31:24,2,8,5,8,3,3,0,1,1,0,0,1,2,False
201950,Trail Blazers,29:25,1,5,5,7,2,2,3,1,5,3,0,5,3,False
1631104,Trail Blazers,19:57,2,4,2,4,0,1,0,1,4,0,0,1,1,False
1630249,Trail Blazers,13:36,1,6,1,1,0,0,0,0,1,2,0,0,1,False
1629057,Trail Blazers,19:00,1,1,5,6,1,2,2,6,3,1,3,3,1,False
1631321,Trail Blazers,21:01,2,6,3,3,0,0,4,1,6,0,0,0,4,False
1631126,Trail Blazers,8:20,0,2,0,0,0,0,0,0,0,0,0,1,0,False
1630166,Trail Blazers,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1631200,Trail Blazers,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1641712,Trail Blazers,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1629680,Trail Blazers,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1642905,Trail Blazers,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1628415,Suns,31:18,1,4,2,12,4,4,2,2,1,1,0,2,3,True
1626220,Suns,36:11,1,5,4,7,0,2,2,5,0,2,0,2,1,True
1631109,Suns,26:07,0,0,11,14,2,3,6,5,1,0,1,1,2,True
1628960,Suns,35:58,6,11,3,6,0,0,0,1,4,1,0,3,3,True
1631221,Suns,33:13,8,14,2,3,2,2,0,4,10,3,0,1,2,True
1630692,Suns,22:48,2,4,4,5,2,4,5,5,3,5,0,0,2,True
1642345,Suns,21:28,0,0,4,7,0,0,2,3,6,1,0,2,2,True
1631123,Suns,14:57,0,1,0,1,0,0,1,0,1,0,1,0,1,True
1642346,Suns,8:39,2,2,0,1,0,0,0,1,0,0,0,0,2,True
1630587,Suns,9:21,0,0,0,0,0,0,0,1,0,0,0,0,1,True
1642853,Suns,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1628502,Suns,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1642863,Suns,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1630208,Suns,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
