personId,teamName,minutes,threePointersMade,threePointersAttempted,twoPointersMade,twoPointersAttempted,freeThrowsMade,freeThrowsAttempted,reboundsOffensive,reboundsDefensive,assists,steals,blocks,turnovers,foulsPersonal,IS_WINNER
200768,76ers,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1630570,76ers,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1642273,Wizards,23:38,3,6,3,7,0,0,2,3,2,1,0,3,4,False
203114,Wizards,20:53,0,2,2,3,0,1,0,2,1,1,0,3,2,False
1642259,Wizards,25:11,0,2,5,9,4,8,1,0,3,0,1,3,3,False
1642848,Wizards,25:14,2,5,1,2,4,4,0,1,2,3,0,2,4,False
1641731,Wizards,29:30,1,2,1,4,3,6,0,5,4,1,1,2,5,False
1642267,Wizards,28:45,3,8,1,2,0,0,0,5,4,1,0,2,2,False
1630551,Wizards,21:38,0,2,6,10,0,0,3,6,4,0,0,0,1,False
1642358,Wizards,15:55,0,1,3,5,0,0,2,4,1,1,0,1,1,False
1641774,Wizards,22:43,0,4,4,10,7,10,2,2,2,0,5,2,1,False
1631103,Wizards,23:43,2,3,0,0,4,4,1,1,1,2,1,1,0,False
1630264,Wizards,2:50,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1628963,Wizards,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1642860,Wizards,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1630530,Pelicans,36:07,7,16,6,8,2,3,1,7,4,4,0,1,1,True
1629627,Pelicans,29:10,0,0,12,14,7,13,0,4,3,2,0,1,1,True
1642852,Pelicans,34:41,0,2,7,11,0,0,5,11,12,0,2,5,2,True
1631121,Pelicans,28:30,1,5,1,1,1,2,0,1,1,0,0,0,3,True
1642847,Pelicans,31:52,2,4,7,11,1,1,0,5,6,3,0,6,2,True
1642877,Pelicans,27:41,1,4,3,5,0,0,0,1,1,1,0,0,6,True
1629673,Pelicans,11:44,0,1,0,1,0,0,0,0,1,0,0,3,4,True
1642274,Pelicans,12:42,0,0,1,5,1,2,2,7,2,0,1,0,2,True
1631255,Pelicans,5:22,0,1,1,1,0,0,1,2,0,0,1,0,1,True
1641722,Pelicans,20:22,0,1,2,4,3,3,1,3,0,2,0,1,0,True
1641725,Pelicans,1:49,0,0,0,0,0,0,0,0,0,0,0,0,0,True
201599,Pelicans,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1626172,Pelicans,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1629008,Nets,33:26,0,9,7,11,4,4,0,5,6,4,1,2,1,False
1641730,Nets,30:05,3,9,1,4,1,2,2,1,2,0,0,1,2,False
1629651,Nets,30:57,1,1,4,8,2,2,5,1,4,1,0,2,3,False
1629611,Nets,23:43,0,2,4,6,0,0,3,0,4,3,0,0,1,False
1642856,Nets,26:26,5,10,1,3,2,2,2,1,3,3,0,1,2,False
1630560,Nets,21:51,2,5,3,8,1,1,1,0,1,0,0,4,3,False
1630549,Nets,17:03,0,2,3,4,0,0,4,5,1,0,0,1,3,False
1642849,Nets,21:34,1,1,1,6,0,0,0,2,3,0,0,1,1,False
1642874,Nets,17:55,3,5,1,3,0,0,2,4,1,1,1,0,2,False
1642962,Nets,14:34,0,2,0,0,0,0,0,1,1,0,1,0,0,False
1630592,Nets,2:26,0,1,0,0,0,0,0,0,0,0,1,0,0,False
1631213,Nets,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1630533,Nets,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
202695,Clippers,28:22,4,7,5,8,4,4,1,4,5,3,1,2,0,True
1628381,Clippers,26:14,2,2,5,7,0,0,0,4,0,0,3,1,4,True
1627826,Clippers,24:55,0,0,1,5,3,4,2,4,4,1,0,4,2,True
1627739,Clippers,22:11,1,2,3,4,0,0,0,1,5,1,0,1,1,True
201935,Clippers,34:31,3,4,7,9,8,8,0,4,6,1,2,6,1,True
201587,Clippers,22:52,1,2,1,1,0,0,0,2,1,0,0,1,0,True
201572,Clippers,20:39,0,2,1,1,1,1,0,5,3,2,2,0,2,True
1642920,Clippers,25:49,0,1,2,6,1,2,2,2,4,1,0,0,3,True
1641757,Clippers,27:09,3,4,6,9,0,0,0,5,0,0,0,0,0,True
1641738,Clippers,2:26,0,0,0,2,0,0,1,0,0,0,0,0,0,True
1642949,Clippers,2:26,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1642353,Clippers,2:26,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1642377,Grizzlies,27:52,1,6,2,7,3,4,1,3,3,0,0,4,3,False
1628991,Grizzlies,32:21,2,5,7,9,3,3,1,6,1,1,1,2,4,False
1629111,Grizzlies,28:15,1,3,4,4,2,2,6,4,2,0,0,0,1,False
1642907,Grizzlies,25:30,1,3,2,6,6,7,0,9,4,0,0,5,4,False
1642285,Grizzlies,30:06,1,4,1,4,2,2,0,4,11,1,0,0,4,False
1630583,Grizzlies,28:47,2,4,4,5,1,2,1,6,7,0,0,1,1,False
203484,Grizzlies,9:55,0,2,1,2,0,0,1,0,1,1,0,0,0,False
1631246,Grizzlies,22:32,3,6,1,2,2,2,1,2,5,0,1,1,2,False
1631132,Grizzlies,13:40,0,0,1,4,0,0,3,2,1,0,2,2,3,False
1641713,Grizzlies,21:02,3,8,4,4,1,2,1,1,0,1,0,2,4,False
1629634,Grizzlies,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1629723,Grizzlies,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1630598,Thunder,31:53,1,3,6,10,1,1,2,5,1,1,1,1,2,True
1631114,Thunder,36:16,0,3,9,15,8,10,0,5,10,1,1,2,4,True
1642382,Thunder,15:50,1,3,1,2,0,0,0,1,0,1,1,0,2,True
1629652,Thunder,35:10,1,7,4,5,2,2,3,3,4,3,0,0,2,True
1642349,Thunder,38:01,2,6,7,12,3,5,0,3,6,0,1,2,3,True
1630198,Thunder,15:33,0,5,0,1,3,4,0,1,0,0,2,0,2,True
1629026,Thunder,28:54,3,7,5,6,2,3,3,5,0,2,0,0,2,True
1627936,Thunder,23:57,0,1,2,3,3,3,1,2,2,1,2,1,3,True
1642964,Thunder,7:20,0,1,0,0,0,0,1,1,0,0,0,0,1,True
1631172,Thunder,7:06,1,1,0,0,0,0,0,0,1,0,0,0,1,True
1631119,Thunder,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1642959,Thunder,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1641816,Nuggets,27:20,2,4,2,5,0,0,0,4,4,1,0,2,2,False
1631212,Nuggets,34:00,2,4,7,15,5,7,2,9,4,3,1,5,3,False
1641747,Nuggets,15:12,2,3,0,0,0,0,0,1,0,0,0,1,0,False
1631128,Nuggets,24:47,0,3,0,2,0,0,0,4,0,0,1,2,1,False
1629618,Nuggets,33:18,1,4,2,2,0,0,0,6,6,1,0,1,1,False
203501,Nuggets,26:04,2,6,1,2,2,2,0,2,1,0,0,1,0,False
203932,Nuggets,24:28,1,5,4,6,3,4,0,9,5,0,0,1,1,False
1628971,Nuggets,23:43,0,0,0,3,3,4,2,1,2,1,0,1,0,False
1630192,Nuggets,20:42,1,2,3,3,3,3,0,3,0,0,0,3,1,False
1631124,Nuggets,10:26,0,1,0,2,0,0,0,1,0,0,0,2,2,False
1627750,Nuggets,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1630249,Hawks,27:20,0,7,0,1,0,0,0,0,1,2,2,0,3,True
1630552,Hawks,34:43,5,6,7,12,0,1,0,9,6,1,1,2,1,True
1630168,Hawks,34:43,3,7,3,7,0,0,1,4,5,2,1,2,2,True
1630700,Hawks,35:38,0,2,8,12,1,2,1,10,10,4,0,1,0,True
1629638,Hawks,33:22,3,11,6,10,1,1,0,8,3,2,0,1,1,True
1628379,Hawks,27:28,2,4,1,2,0,0,0,1,4,2,0,0,2,True
1631243,Hawks,18:37,0,1,0,1,0,0,1,1,0,0,1,0,5,True
1630811,Hawks,17:20,2,3,2,3,0,0,0,0,2,1,0,0,0,True
1642854,Hawks,10:49,1,2,3,3,0,0,1,3,0,0,1,0,3,True
1642368,Hawks,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
204001,Hawks,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1642258,Hawks,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1628415,Suns,32:57,5,9,3,6,6,6,1,6,5,0,0,2,4,True
1626220,Suns,33:15,4,6,0,0,0,0,1,5,1,0,1,0,4,True
1631109,Suns,24:50,0,0,5,6,0,0,0,5,0,0,2,1,0,True
1626164,Suns,38:31,4,6,6,17,7,8,1,2,8,1,0,2,3,True
1631221,Suns,27:59,2,6,0,2,0,0,0,2,2,0,0,1,0,True
1628960,Suns,25:52,0,6,2,4,6,6,2,1,1,1,0,1,1,True
1642345,Suns,23:02,0,0,0,1,0,2,0,0,3,1,0,0,5,True
1630692,Suns,17:31,0,7,3,4,1,1,3,3,0,0,0,0,2,True
1642346,Suns,12:27,1,1,2,2,0,0,1,4,3,1,0,2,2,True
1642853,Suns,3:37,0,1,1,1,0,0,0,0,0,0,1,0,0,True
1628502,Suns,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1642863,Suns,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1630208,Suns,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1628384,Knicks,37:52,2,5,1,4,7,9,3,5,3,0,0,1,1,False
1628969,Knicks,32:31,3,8,1,2,0,0,1,7,4,0,1,1,3,False
1626157,Knicks,32:58,2,5,3,6,3,5,2,10,5,0,0,5,4,False
1628973,Knicks,37:02,5,10,4,9,4,4,0,3,5,0,0,4,1,False
1630540,Knicks,39:29,3,8,4,7,0,0,0,2,2,3,0,1,4,False
203903,Knicks,20:31,1,3,3,5,3,3,1,0,0,0,0,1,2,False
1629011,Knicks,24:01,0,0,4,5,0,0,8,6,1,0,0,1,3,False
1641755,Knicks,1:16,0,1,0,0,0,0,0,0,1,0,0,0,2,False
1642278,Knicks,10:09,0,1,1,3,0,0,1,1,1,0,0,3,2,False
1642885,Knicks,4:11,0,0,0,0,0,0,0,0,0,0,0,0,1,False
1642359,Knicks,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1630574,Knicks,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
202710,Warriors,22:47,0,1,6,9,3,3,4,2,6,0,0,2,0,True
203110,Warriors,27:10,3,4,1,3,0,0,0,6,8,1,0,3,2,True
1642366,Warriors,13:03,3,8,1,1,0,0,0,2,2,0,3,0,0,True
1630541,Warriors,21:43,1,2,2,4,0,0,0,0,2,0,0,0,2,True
201939,Warriors,31:54,6,12,4,9,1,1,0,0,10,1,2,2,0,True
1627780,Warriors,17:56,0,0,6,7,0,0,4,5,1,0,0,0,0,True
1630611,Warriors,18:09,0,2,2,2,0,0,0,1,1,0,0,0,1,True
1629001,Warriors,18:42,3,6,3,4,4,4,0,0,1,0,0,1,4,True
1641764,Warriors,22:27,0,2,4,4,6,6,0,4,2,1,0,1,1,True
201143,Warriors,16:22,1,2,3,4,0,0,1,4,2,0,1,0,2,True
1642954,Warriors,16:23,0,1,1,1,0,0,1,1,1,1,0,0,1,True
1631218,Warriors,4:28,0,0,0,2,0,0,2,0,0,0,0,0,0,True
1630311,Warriors,4:28,0,1,0,0,0,0,1,0,2,0,0,1,0,True
1627741,Warriors,4:28,2,4,0,0,0,0,1,2,1,0,0,0,0,True
1630228,Warriors,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
201942,Kings,34:52,1,2,9,17,3,5,2,0,3,3,0,0,1,False
203897,Kings,30:28,1,7,6,8,0,0,0,3,3,0,0,2,2,False
1642875,Kings,26:18,0,1,4,5,0,0,2,5,2,0,2,2,3,False
1631165,Kings,25:24,1,3,0,1,2,2,1,1,1,1,1,0,1,False
201566,Kings,28:13,1,4,5,7,0,0,0,4,7,0,0,3,4,False
203471,Kings,20:27,1,3,4,6,4,4,1,2,3,1,0,1,1,False
1642363,Kings,24:52,2,3,0,3,0,0,0,0,1,1,0,2,0,False
1628370,Kings,19:23,0,4,4,6,0,0,0,2,1,0,0,2,2,False
1642928,Kings,21:42,0,0,3,5,0,0,4,4,1,0,1,0,1,False
1630173,Kings,4:33,0,0,0,0,1,2,0,0,1,0,2,0,0,False
1642269,Kings,3:48,0,0,1,1,0,0,0,0,0,0,0,0,0,False
1629234,Kings,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
203926,Kings,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
203967,Kings,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1631321,Trail Blazers,22:15,2,2,2,2,3,3,1,0,1,3,0,1,4,True
1641739,Trail Blazers,39:37,5,11,4,5,2,2,0,2,2,1,0,3,1,True
1642270,Trail Blazers,33:20,0,4,3,5,2,2,5,10,6,2,1,2,2,True
1631101,Trail Blazers,34:44,2,7,6,15,2,2,1,7,5,0,0,0,0,True
1630166,Trail Blazers,35:49,2,6,3,9,8,8,1,2,6,2,0,5,1,True
1641712,Trail Blazers,19:08,0,2,0,2,2,4,1,0,2,1,0,0,2,True
1631126,Trail Blazers,24:35,4,8,2,5,2,2,0,4,1,0,0,0,2,True
1642905,Trail Blazers,13:11,0,3,1,2,0,0,1,0,1,0,0,1,2,True
1629057,Trail Blazers,6:34,0,0,0,0,0,0,2,1,1,0,0,1,1,True
1641871,Trail Blazers,10:47,1,1,0,0,0,0,2,3,1,0,2,0,2,True
1631451,Trail Blazers,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
203924,Trail Blazers,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
201950,Trail Blazers,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1631200,Trail Blazers,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1629680,Trail Blazers,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
201142,Rockets,39:21,4,9,7,11,4,4,2,10,4,0,2,2,0,False
1631095,Rockets,40:39,0,10,6,11,1,2,1,7,1,2,3,1,5,False
203500,Rockets,32:42,0,0,2,2,1,4,6,3,3,0,1,1,2,False
1631106,Rockets,15:32,1,2,1,2,1,2,2,1,2,2,1,3,3,False
1641708,Rockets,36:57,0,3,9,14,6,8,3,6,3,2,0,3,4,False
1627827,Rockets,18:01,1,7,0,0,0,0,2,1,1,0,0,0,1,False
203991,Rockets,11:03,0,0,0,1,0,0,3,1,1,0,1,1,0,False
1642263,Rockets,33:35,4,11,4,10,0,0,1,2,4,1,0,1,2,False
1629006,Rockets,12:10,0,2,1,1,2,4,2,3,2,1,0,1,0,False
1631120,Rockets,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
201145,Rockets,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1628988,Rockets,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1630256,Rockets,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2544,Lakers,32:51,2,7,8,14,4,6,1,8,10,3,0,3,1,False
1631222,Lakers,34:25,3,5,2,3,0,0,1,1,2,2,0,2,0,False
1629028,Lakers,23:33,0,0,2,6,0,0,1,4,0,0,0,1,1,False
203935,Lakers,30:11,3,8,0,1,0,0,2,2,1,2,0,2,2,False
1629029,Lakers,36:05,4,6,4,19,4,8,3,6,9,2,0,3,6,False
1629020,Lakers,26:32,1,3,3,4,0,0,4,5,2,0,0,0,2,False
1629216,Lakers,15:18,2,5,0,0,0,0,0,2,2,0,0,0,1,False
1629637,Lakers,24:27,0,0,3,6,0,0,2,0,1,0,0,1,5,False
1642261,Lakers,13:23,0,2,2,2,0,0,0,1,0,0,0,0,1,False
1628467,Lakers,3:16,0,0,0,0,0,0,1,1,1,0,0,0,1,False
1642355,Lakers,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1641733,Lakers,,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1631260,Bucks,35:14,3,6,1,1,0,0,0,2,2,2,0,1,0,True
203507,Bucks,30:48,0,0,9,11,3,4,4,2,5,2,2,4,2,True
1626167,Bucks,22:57,2,4,1,2,0,0,2,4,0,0,0,3,5,True
1629645,Bucks,39:29,1,3,6,11,7,10,1,4,6,4,1,3,3,True
1631157,Bucks,30:59,1,7,1,6,5,6,2,4,2,0,0,2,2,True
1626171,Bucks,30:02,1,5,4,7,0,0,1,11,3,0,0,2,0,True
1629018,Bucks,19:10,2,5,0,0,0,0,1,1,2,0,0,0,1,True
1628398,Bucks,22:59,1,3,4,7,2,2,1,2,2,1,0,1,2,True
203914,Bucks,8:23,1,1,0,0,0,0,0,2,1,1,0,0,1,True
203648,Bucks,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1630175,Bucks,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1629599,Bucks,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1641748,Bucks,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1630579,Bucks,,0,0,0,0,0,0,0,0,0,0,0,0,0,True
